"","team","nn1","nn2","nn3","nn4","nn5","nn6","nn7","nn8","nn9","nn10"
"861",2.30584300926824e+75,"2305843009268237954230584300928542868223058430093099861692305843009320534614","2305843009260370881230584300927664871623058430092840246072305843009299874052","2305843009260767734230584300926137522323058430092625655622305843009278905138","2305843009260792468230584300926195854023058430092690676952305843009279248261","2305843009265887920230584300926964384423058430092725758892305843009290634001","2305843009271685499230584300927185811523058430092726942222305843009272887361","2305843009260304802230584300926112491023058430092627147842305843009269893032","2305843009260475640230584300926534777523058430092676648102305843009268722644","2305843009260595445230584300926233553623058430092726782712305843009335003978","2305843009260695447230584300926380153623058430092641838502305843009269392289"
"862",2.30584300926825e+75,"2305843009260563356230584300926944167823058430092850786712305843009285485179","2305843009260658102230584300926589931623058430092669912442305843009269850946","2305843009268247876230584300926837036323058430092768999592305843009277397880","2305843009260301047230584300926407495723058430092908951392305843009290965137","2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009260359003230584300926089213523058430092616714782305843009261779825","2305843009260589621230584300926136938123058430092654169192305843009284428432","2305843009260616322230584300926123755423058430092723081192305843009291826891","2305843009260619344230584300926327503423058430092905051332305843009294928010","2305843009260951646230584300926571321423058430092848669952305843009291996529"
"863",2.30584300926832e+75,"2305843009262624337230584300926424603623058430092770483832305843009283694725","2305843009268315662230584300929147799723058430092934485662305843009293605543","2305843009260944449230584300926186429423058430092643520312305843009286108848","2305843009260968894230584300926738812223058430092843640512305843009291875933","2305843009260976931230584300926305473723058430092672794382305843009271819857","2305843009261132382230584300926155826423058430092619164022305843009267805134","2305843009261244138230584300926667294223058430092704720012305843009294406206","2305843009262466261230584300926362671123058430092767971212305843009309188282","2305843009262623050230584300926730482523058430092701772712305843009283494881","2305843009262665654230584300926358275223058430092640670582305843009276528233"
"864",2.30584300926834e+75,"2305843009268339382230584300926918431923058430092704643632305843009295244216","2305843009261458576230584300926184350723058430092625724182305843009267002955","2305843009266442867230584300926957830223058430092700675172305843009270407766","2305843009260627567230584300926335264923058430092635629732305843009263900588","2305843009260654649230584300926080589623058430092613458942305843009269729392","2305843009260677243230584300926365952423058430092643784682305843009266188042","2305843009260710641230584300926825201823058430092700629322305843009272414291","2305843009260991213230584300926307665223058430092649104572305843009293444235","2305843009261058128230584300926139894023058430092764454132305843009284844560","2305843009261192160230584300926230920323058430092665802062305843009271800475"
"865",2.30584300926835e+75,"2305843009268354043230584300928326910423058430092854963722305843009294994354","2305843009261114951230584300926264447023058430092666537592305843009279347845","2305843009270123375230584300929103508323058430092919150722305843009296088561","2305843009276969767230584300929022536623058430092909258992305843009291878310","2305843009260391500230584300926116969623058430092618029862305843009263899773","2305843009260505665230584300926333160323058430092683331082305843009286274627","2305843009260605870230584300926385970323058430092706078662305843009284228217","2305843009260622367230584300926244053723058430092654695362305843009294234788","2305843009260841612230584300926451871423058430092649884422305843009294794930","2305843009260934711230584300926283486023058430092653797492305843009267694431"
"866",2.30584300926859e+75,"2305843009268585209230584300927121798223058430092933850122305843009325314758","2305843009260307017230584300926409646823058430092643115142305843009267824705","2305843009260606588230584300926678495523058430092769986632305843009284085075","2305843009261106168230584300926215561823058430092623157082305843009299351827","2305843009261379837230584300926155865723058430092626067982305843009263196246","2305843009263446094230584300926428657623058430092646639542305843009267631571","2305843009263505929230584300926827125423058430093054187992305843009328114588","2305843009264539928230584300926512995823058430092657443792305843009279624631","2305843009272948179230584300927824492623058430092860073062305843009291408417","2305843009260304802230584300926112491023058430092627147842305843009269893032"
"867",2.30584300926862e+75,"2305843009260973871230584300926213068023058430092705164882305843009272865895","2305843009264246975230584300926562251823058430092691355922305843009271346458","2305843009265068792230584300926807867323058430092711703372305843009276956697","2305843009268617948230584300927704921623058430092772504452305843009283568833","2305843009260618250230584300926089895523058430092627682912305843009265840141","2305843009260674494230584300926099448123058430092729582052305843009283626920","2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009261806053230584300926515657423058430092711244382305843009272658678","2305843009261859552230584300926792810123058430092774447692305843009278917560","2305843009262130511230584300926625996123058430092688235342305843009272994745"
"868",2.30584300926874e+75,"2305843009268735245230584300926925507723058430092701027432305843009270387997","2305843009260374050230584300926209420323058430092628246292305843009265168534","2305843009260382598230584300926618986423058430092861961112305843009289915912","2305843009261285654230584300926310272723058430092709506392305843009279125857","2305843009264872199230584300926492827123058430092861272242305843009305396908","2305843009260370533230584300926211272723058430092624213932305843009264950287","2305843009260441035230584300926188002323058430092698815722305843009270660252","2305843009260466818230584300926315735723058430092645529742305843009269244851","2305843009260538852230584300926163037123058430092794201102305843009284765836","2305843009260725237230584300926101451123058430092623352742305843009273555447"
"869",2.3058430092688e+75,"2305843009268799540230584300927749997923058430092785788332305843009284438818","2305843009260850159230584300926614761223058430092727158872305843009294567551","2305843009260935252230584300926207559723058430092692898152305843009277210034","2305843009260341676230584300926644509623058430092833558242305843009301205180","2305843009260382598230584300926618986423058430092861961112305843009289915912","2305843009260646261230584300926207595523058430092691327312305843009321750415","2305843009260845307230584300926224525023058430093267539612305843009327883965","2305843009260897112230584300926108659023058430092658370982305843009268711960","2305843009260997357230584300926177467723058430092766647672305843009310455458","2305843009261135124230584300926164573723058430092625356012305843009278725959"
"870",2.3058430092688e+75,"2305843009268799541230584300927054649223058430092843058492305843009284438818","2305843009260538852230584300926163037123058430092794201102305843009284765836","2305843009261246369230584300926368943623058430092641016722305843009265825539","2305843009261965853230584300926222524923058430092644491442305843009265953896","2305843009265214189230584300926529283723058430092719363132305843009277207551","2305843009260328969230584300926193098023058430092672794392305843009283496361","2305843009260341676230584300926644509623058430092833558242305843009301205180","2305843009260370533230584300926211272723058430092624213932305843009264950287","2305843009260374050230584300926209420323058430092628246292305843009265168534","2305843009260382598230584300926618986423058430092861961112305843009289915912"
"871",2.3058430092688e+75,"2305843009268799542230584300927875066923058430092843058492305843009284486491","2305843009260606588230584300926678495523058430092769986632305843009284085075","2305843009260968894230584300926738812223058430092843640512305843009291875933","2305843009260976931230584300926305473723058430092672794382305843009271819857","2305843009261106168230584300926215561823058430092623157082305843009299351827","2305843009261241304230584300926465591923058430092668141162305843009270468091","2305843009261681740230584300927153791523058430092833157842305843009294696474","2305843009262623050230584300926730482523058430092701772712305843009283494881","2305843009263009155230584300926697603523058430092674939982305843009279624629","2305843009264539928230584300926512995823058430092657443792305843009279624631"
"872",2.3058430092688e+75,"2305843009268803905230584300927169878923058430092835179102305843009292098498","2305843009261106294230584300926166750223058430092628449702305843009264193340","2305843009261594738230584300927081725623058430092722604052305843009293359141","2305843009262515791230584300926534986123058430092842393412305843009300544231","2305843009262957782230584300926551341323058430092681853272305843009279028656","2305843009264525649230584300927932113023058430092837559402305843009285825920","2305843009266785502230584300926967815123058430092720291562305843009292135606","2305843009260495958230584300926189529623058430092840459922305843009285016325","2305843009260544897230584300926626415923058430092713565282305843009279557574","2305843009260734194230584300926096431623058430092617943122305843009265562833"
"873",2.305843009269e+75,"2305843009260837454230584300926152739923058430092688230002305843009285485654","2305843009268995661230584300927737580923058430092783563142305843009278404808","2305843009260845307230584300926224525023058430093267539612305843009327883965","2305843009260938943230584300926147919723058430092624680862305843009283786338","2305843009261125585230584300926137725223058430092636823342305843009264704525","2305843009261604800230584300926182677523058430092841770432305843009307565446","2305843009262161074230584300926229915023058430092629175662305843009265044636","2305843009262591014230584300926898775423058430092692322522305843009270054307","2305843009264369701230584300926861874923058430092715562312305843009300854234","2305843009264657286230584300926604372523058430092696024442305843009270322137"
"874",2.30584300926901e+75,"2305843009269012216230584300927009469723058430092862443282305843009290966431","2305843009261105315230584300926139613723058430092620362162305843009272026264","2305843009262610978230584300926353581823058430092646318532305843009284255137","2305843009264823116230584300926898530423058430092690990092305843009269888857","2305843009267292381230584300927182867023058430092723179212305843009291775418","2305843009283349910230584300928392994323058430092901878302305843009290245928","2305843009260320897230584300926158113123058430092859363332305843009289667258","2305843009260360664230584300926148183323058430092647497862305843009266475165","2305843009260614889230584300927158766223058430092793559642305843009284424947","2305843009260658235230584300926516654023058430092689146392305843009285254568"
"875",2.30584300926904e+75,"2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009262130511230584300926625996123058430092688235342305843009272994745","2305843009266344289230584300926937300823058430092778304512305843009283416441","2305843009269039875230584300926912413523058430092721366372305843009299289132","2305843009269548602230584300929010708723058430093054145492305843009305473976","2305843009270666992230584300927206488123058430092836372142305843009283695560","2305843009270737720230584300927080991223058430092797378192305843009292304495","2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260371815230584300926085344823058430092651873132305843009277869642"
"876",2.30584300926921e+75,"2305843009269213392230584300927642674523058430092942584032305843009295618517","2305843009260973871230584300926213068023058430092705164882305843009272865895","2305843009261548806230584300926231061423058430092634267322305843009284844595","2305843009261668025230584300926559911023058430092795477392305843009327485791","2305843009261806053230584300926515657423058430092711244382305843009272658678","2305843009262216820230584300926322664823058430092796451602305843009290605622","2305843009264246975230584300926562251823058430092691355922305843009271346458","2305843009265068792230584300926807867323058430092711703372305843009276956697","2305843009268617948230584300927704921623058430092772504452305843009283568833","2305843009271597300230584300927892521123058430092903543602305843009290735676"
"877",2.30584300926924e+75,"2305843009269235359230584300927014414623058430092790546602305843009279624089","2305843009260405753230584300926229566223058430092629116322305843009263035865","2305843009260823955230584300926096591923058430092631524412305843009270158949","2305843009260855602230584300927216610223058430092769440022305843009290146304","2305843009260981487230584300926217819123058430092622427212305843009270222415","2305843009261030218230584300926219348623058430092624405182305843009320706708","2305843009261288315230584300926275237523058430092936693692305843009320299210","2305843009261927631230584300926232826423058430092625662622305843009263422839","2305843009262027161230584300926243729523058430092700196982305843009285867624","2305843009262029854230584300926442821823058430092705951952305843009278158532"
"878",2.30584300926942e+75,"2305843009269421459230584300927000952523058430092701603412305843009290838232","2305843009261654382230584300926221436223058430092645011362305843009290515451","2305843009260314920230584300926119480923058430092642156462305843009290826059","2305843009260700072230584300926410427723058430093058867682305843009333065219","2305843009260715598230584300926171723923058430092622458762305843009269602232","2305843009260840596230584300926321897123058430092632766722305843009285925473","2305843009260893388230584300926224991923058430092681350352305843009325544412","2305843009260983216230584300926218092523058430092773840972305843009285144373","2305843009261649560230584300927114788023058430092781298172305843009293796930","2305843009261654382230584300926276465523058430092645011342305843009290515451"
"879",2.30584300926954e+75,"2305843009265714465230584300926834229823058430092691094612305843009321336324","2305843009269544537230584300927312415823058430092782382652305843009278917757","2305843009260314368230584300928558757523058430092859879742305843009294145614","2305843009261305552230584300926439300923058430092646338202305843009265400817","2305843009262349480230584300927163962823058430092920552912305843009300562905","2305843009263159060230584300926335264923058430092639005882305843009265735536","2305843009266152565230584300928990810923058430092942876532305843009294937860","2305843009271398067230584300927865068223058430092790296392305843009283525344","2305843009260320897230584300926158113123058430092859363332305843009289667258","2305843009260352470230584300926051921123058430092915278022305843009294788568"
"880",2.30584300926955e+75,"2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009262130511230584300926625996123058430092688235342305843009272994745","2305843009266344289230584300926937300823058430092778304512305843009283416441","2305843009269039875230584300926912413523058430092721366372305843009299289132","2305843009269548602230584300929010708723058430093054145492305843009305473976","2305843009270666992230584300927206488123058430092836372142305843009283695560","2305843009270737720230584300927080991223058430092797378192305843009292304495","2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260371815230584300926085344823058430092651873132305843009277869642"
"881",2.30584300926964e+75,"2305843009260542939230584300926443519723058430092658426062305843009277140956","2305843009269638446230584300927091978923058430092858889082305843009289756037","2305843009261109169230584300926949034523058430092719147902305843009272437979","2305843009261285290230584300926265589823058430092636212842305843009265167500","2305843009261315559230584300926175549023058430092619352462305843009278506131","2305843009261368211230584300926360228023058430092673444062305843009267964039","2305843009262992862230584300926831997123058430092723261772305843009272688697","2305843009263695888230584300926381801523058430092650476022305843009285926628","2305843009265829173230584300926640495723058430092781144852305843009284584366","2305843009268093966230584300927703033223058430092788290972305843009284849993"
"882",2.30584300926979e+75,"2305843009269793822230584300927009700523058430092717173712305843009283816742","2305843009260375180230584300926283741623058430092635532192305843009265262034","2305843009260591396230584300926192295123058430092619823672305843009262373366","2305843009260652312230584300926483811023058430092659247832305843009270133739","2305843009261210249230584300926276980523058430092836290632305843009291016391","2305843009261975516230584300926861355823058430092706078642305843009305286418","2305843009262400412230584300927905448023058430092838571492305843009293917535","2305843009262465329230584300927002960923058430092841549132305843009291004927","2305843009264031007230584300926521299823058430092657200172305843009270316157","2305843009260307017230584300926409646823058430092643115142305843009267824705"
"883",2.30584300926983e+75,"2305843009260976931230584300926305473723058430092672794382305843009271819857","2305843009262623050230584300926730482523058430092701772712305843009283494881","2305843009269829015230584300927721110023058430092994842592305843009309958647","2305843009260336067230584300926399941823058430092641983692305843009269590218","2305843009260364178230584300926134422923058430092614076212305843009263977834","2305843009260475640230584300926534777523058430092676648102305843009268722644","2305843009260606588230584300926678495523058430092769986632305843009284085075","2305843009260944449230584300926186429423058430092643520312305843009286108848","2305843009260968894230584300926738812223058430092843640512305843009291875933","2305843009261106168230584300926215561823058430092623157082305843009299351827"
"884",2.30584300926991e+75,"2305843009260328969230584300926193098023058430092672794392305843009283496361","2305843009269912259230584300929220783523058430092959258822305843009305943971","2305843009260538852230584300926163037123058430092794201102305843009284765836","2305843009260718299230584300926342443823058430092858499982305843009293724017","2305843009260815190230584300926089799923058430092664280082305843009266724539","2305843009261233972230584300926556233323058430092661552182305843009269567109","2305843009261564520230584300927178026523058430092734056002305843009335954327","2305843009261965853230584300926222524923058430092644491442305843009265953896","2305843009264244009230584300927691543623058430092922673452305843009310259634","2305843009265328072230584300926818008123058430092706747812305843009277851061"
"885",2.30584300926992e+75,"2305843009260301047230584300926407495723058430092908951392305843009290965137","2305843009260359003230584300926089213523058430092616714782305843009261779825","2305843009260616322230584300926123755423058430092723081192305843009291826891","2305843009260619344230584300926327503423058430092905051332305843009294928010","2305843009261973826230584300926500092823058430092682250792305843009276379316","2305843009262979633230584300926344741023058430092734252802305843009277999795","2305843009263075358230584300926314498823058430092638949192305843009264485056","2305843009269921820230584300929147653123058430093218769222305843009322016813","2305843009271395094230584300927163803223058430092721191402305843009272535106","2305843009285378434230584300928596688723058430093062291572305843009307125061"
"886",2.30584300926995e+75,"2305843009260475640230584300926534777523058430092676648102305843009268722644","2305843009269952826230584300927198998923058430092997239072305843009305825069","2305843009260304802230584300926112491023058430092627147842305843009269893032","2305843009260316089230584300926062538423058430092612055292305843009261749690","2305843009260364178230584300926134422923058430092614076212305843009263977834","2305843009260370881230584300927664871623058430092840246072305843009299874052","2305843009260647802230584300926236631123058430092625157952305843009299254189","2305843009260792468230584300926195854023058430092690676952305843009279248261","2305843009260934711230584300926283486023058430092653797492305843009267694431","2305843009260976931230584300926305473723058430092672794382305843009271819857"
"887",2.30584300926997e+75,"2305843009269973718230584300928457925723058430092858770492305843009320045132","2305843009260473987230584300926679462723058430092835880002305843009283915643","2305843009260727049230584300926090743423058430092624065532305843009262696590","2305843009260944449230584300926186429423058430092643520312305843009286108848","2305843009261468363230584300928434682023058430092853383642305843009289835922","2305843009263976085230584300926401635323058430092936156192305843009309518184","2305843009264031389230584300926591549223058430092901776822305843009301623351","2305843009264223899230584300926953820223058430092716169062305843009306434717","2305843009260336067230584300926399941823058430092641983692305843009269590218","2305843009260596484230584300926133553923058430092666391322305843009284706867"
"888",2.30584300927011e+75,"2305843009270111702230584300927213838623058430092857183552305843009296029291","2305843009260444966230584300926207800523058430092622248712305843009284943953","2305843009260449622230584300926250321423058430092642135622305843009268350731","2305843009260503204230584300926076511323058430092608551262305843009262345076","2305843009261061595230584300926161851923058430092617211522305843009264064650","2305843009261234593230584300926220732023058430092650678192305843009270161667","2305843009261394267230584300926153414723058430092627339592305843009269375878","2305843009261449202230584300926480643823058430092660066412305843009276466470","2305843009261499373230584300926379974223058430092764673022305843009277000402","2305843009261592748230584300926256971123058430092653124062305843009279558705"
"889",2.30584300927012e+75,"2305843009270123375230584300929103508323058430092919150722305843009296088561","2305843009276969767230584300929022536623058430092909258992305843009291878310","2305843009262870432230584300926638976823058430092685428862305843009293775586","2305843009263472777230584300926351209323058430092642322282305843009265825457","2305843009265019435230584300926776892623058430092677793232305843009279096704","2305843009268354043230584300928326910423058430092854963722305843009294994354","2305843009270211439230584300927819019823058430092836799292305843009305315002","2305843009260347087230584300926174650123058430092650487492305843009265080504","2305843009260503204230584300926076511323058430092608551262305843009262345076","2305843009260505665230584300926333160323058430092683331082305843009286274627"
"890",2.30584300927017e+75,"2305843009270167181230584300927060078823058430092712294812305843009271619377","2305843009260767299230584300926784719623058430092705399922305843009273365182","2305843009261339259230584300927016718123058430092706007882305843009271619377","2305843009263422712230584300926761552523058430092933575752305843009294686656","2305843009265325572230584300926612482823058430092666753922305843009270063936","2305843009260309699230584300926052035523058430092659082862305843009283578425","2305843009260372207230584300926048297423058430092622916042305843009266761670","2305843009260514176230584300926337658223058430092647178262305843009285776911","2305843009260624557230584300926467584623058430092709758992305843009279029354","2305843009260769477230584300926083111323058430092652349532305843009300113786"
"891",2.30584300927021e+75,"2305843009270211439230584300927819019823058430092836799292305843009305315002","2305843009270123375230584300929103508323058430092919150722305843009296088561","2305843009276969767230584300929022536623058430092909258992305843009291878310","2305843009260418106230584300926094902923058430092625017872305843009293804191","2305843009260505665230584300926333160323058430092683331082305843009286274627","2305843009260622367230584300926244053723058430092654695362305843009294234788","2305843009261114951230584300926264447023058430092666537592305843009279347845","2305843009261874937230584300928586504923058430092958144292305843009301474473","2305843009262249050230584300927191894523058430092725947732305843009293874200","2305843009262352346230584300926349544223058430092898765702305843009290436756"
"892",2.30584300927023e+75,"2305843009261315559230584300926175549023058430092619352462305843009278506131","2305843009270231818230584300927079958023058430092791457362305843009290086057","2305843009260542939230584300926443519723058430092658426062305843009277140956","2305843009261294075230584300926180405223058430092622942792305843009272867242","2305843009261536900230584300926324438223058430092700653382305843009273144813","2305843009263525960230584300926448295623058430092652745952305843009284057603","2305843009263752770230584300926834557123058430092717377142305843009271906463","2305843009269638446230584300927091978923058430092858889082305843009289756037","2305843009260328969230584300926193098023058430092672794392305843009283496361","2305843009260360664230584300926148183323058430092647497862305843009266475165"
"893",2.30584300927067e+75,"2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009262130511230584300926625996123058430092688235342305843009272994745","2305843009266344289230584300926937300823058430092778304512305843009283416441","2305843009269039875230584300926912413523058430092721366372305843009299289132","2305843009269548602230584300929010708723058430093054145492305843009305473976","2305843009270666992230584300927206488123058430092836372142305843009283695560","2305843009270737720230584300927080991223058430092797378192305843009292304495","2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260371815230584300926085344823058430092651873132305843009277869642"
"894",2.30584300927067e+75,"2305843009270670058230584300927334609823058430092900248742305843009290615110","2305843009260429633230584300926105333423058430092621200332305843009265284108","2305843009260927886230584300926104304523058430092708054402305843009284844626","2305843009260314368230584300928558757523058430092859879742305843009294145614","2305843009260357397230584300926061743023058430092667335542305843009273054988","2305843009260915365230584300926334286323058430092643583482305843009270341034","2305843009261096161230584300926994401223058430093053364892305843009321415272","2305843009261111471230584300926429504123058430092661979742305843009271147152","2305843009261305552230584300926439300923058430092646338202305843009265400817","2305843009261705434230584300926206581823058430092634237592305843009266498011"
"895",2.30584300927073e+75,"2305843009270727281230584300927110764923058430092712482522305843009289937754","2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260618250230584300926089895523058430092627682912305843009265840141","2305843009261231826230584300926223946923058430092640078722305843009266436348","2305843009261587766230584300926642080523058430092770395292305843009290004246","2305843009262104656230584300926504952323058430092698481772305843009270102672","2305843009262393103230584300926662075623058430092667993782305843009278100944","2305843009262463162230584300926336121223058430092702047252305843009270466255","2305843009263644542230584300926459555723058430092650032402305843009267778344"
"896",2.30584300927074e+75,"2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009262130511230584300926625996123058430092688235342305843009272994745","2305843009266344289230584300926937300823058430092778304512305843009283416441","2305843009269039875230584300926912413523058430092721366372305843009299289132","2305843009269548602230584300929010708723058430093054145492305843009305473976","2305843009270666992230584300927206488123058430092836372142305843009283695560","2305843009270737720230584300927080991223058430092797378192305843009292304495","2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260371815230584300926085344823058430092651873132305843009277869642"
"897",2.30584300927082e+75,"2305843009270819784230584300928443845423058430092854340382305843009285739043","2305843009261468363230584300928434682023058430092853383642305843009289835922","2305843009261499373230584300926379974223058430092764673022305843009277000402","2305843009261592748230584300926256971123058430092653124062305843009279558705","2305843009261747421230584300926422389923058430092696097602305843009279129622","2305843009264872201230584300926492827123058430092675949022305843009306555517","2305843009260596484230584300926133553923058430092666391322305843009284706867","2305843009260689568230584300926071110223058430092695137392305843009283554572","2305843009260876933230584300926281767523058430092767973652305843009279546287","2305843009261185810230584300927127751923058430092716674512305843009278398287"
"898",2.30584300927136e+75,"2305843009271364132230584300929218444623058430093098544782305843009319485352","2305843009260405738230584300926427979223058430092654026102305843009279810237","2305843009261222181230584300926149827423058430092672487032305843009290767219","2305843009263446094230584300926428657623058430092646639542305843009267631571","2305843009272948179230584300927824492623058430092860073062305843009291408417","2305843009260307017230584300926409646823058430092643115142305843009267824705","2305843009260454721230584300926427988123058430092847801662305843009300943966","2305843009260474638230584300926100432223058430092857179292305843009295568792","2305843009260606181230584300926204583823058430092633421192305843009267484584","2305843009260895798230584300926092380023058430092625779042305843009270934043"
"899",2.3058430092714e+75,"2305843009260301047230584300926407495723058430092908951392305843009290965137","2305843009260359003230584300926089213523058430092616714782305843009261779825","2305843009260616322230584300926123755423058430092723081192305843009291826891","2305843009260619344230584300926327503423058430092905051332305843009294928010","2305843009261973826230584300926500092823058430092682250792305843009276379316","2305843009262979633230584300926344741023058430092734252802305843009277999795","2305843009263075358230584300926314498823058430092638949192305843009264485056","2305843009269921820230584300929147653123058430093218769222305843009322016813","2305843009271395094230584300927163803223058430092721191402305843009272535106","2305843009285378434230584300928596688723058430093062291572305843009307125061"
"900",2.3058430092714e+75,"2305843009271398067230584300927865068223058430092790296392305843009283525344","2305843009260314368230584300928558757523058430092859879742305843009294145614","2305843009261305552230584300926439300923058430092646338202305843009265400817","2305843009262349480230584300927163962823058430092920552912305843009300562905","2305843009262827625230584300926843840823058430092685256192305843009269705306","2305843009263159060230584300926335264923058430092639005882305843009265735536","2305843009265714465230584300926834229823058430092691094612305843009321336324","2305843009266152565230584300928990810923058430092942876532305843009294937860","2305843009266737093230584300927042476223058430092704975442305843009294914238","2305843009269544537230584300927312415823058430092782382652305843009278917757"
"901",2.30584300927147e+75,"2305843009271469179230584300927843617123058430092843650532305843009284565667","2305843009260320897230584300926158113123058430092859363332305843009289667258","2305843009260346803230584300926240647023058430092677690492305843009285177272","2305843009260677243230584300926365952423058430092643784682305843009266188042","2305843009260762443230584300926269936623058430092646859232305843009294944574","2305843009260864613230584300927047462323058430092921781992305843009294385584","2305843009261785665230584300926309193323058430092632311462305843009270008549","2305843009262340928230584300926346694523058430092654173122305843009277136598","2305843009262575799230584300926264447023058430092945753572305843009321786139","2305843009264234612230584300927958134623058430092920665962305843009295274408"
"902",2.3058430092716e+75,"2305843009261668025230584300926559911023058430092795477392305843009327485791","2305843009262216820230584300926322664823058430092796451602305843009290605622","2305843009271597300230584300927892521123058430092903543602305843009290735676","2305843009260371815230584300926085344823058430092651873132305843009277869642","2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009261842962230584300926443143123058430092688359972305843009270884641","2305843009262130511230584300926625996123058430092688235342305843009272994745","2305843009263001210230584300928402701723058430092845477722305843009291547614","2305843009263030943230584300926380031223058430092648002852305843009292336658","2305843009263342469230584300926722024623058430092722606262305843009276475410"
"903",2.30584300927169e+75,"2305843009271685499230584300927185811523058430092726942222305843009272887361","2305843009261394267230584300926153414723058430092627339592305843009269375878","2305843009262468087230584300927791662423058430092897767112305843009301083501","2305843009263435061230584300926495574523058430092666624632305843009269664924","2305843009268237954230584300928542868223058430093099861692305843009320534614","2305843009260304802230584300926112491023058430092627147842305843009269893032","2305843009260314920230584300926119480923058430092642156462305843009290826059","2305843009260370881230584300927664871623058430092840246072305843009299874052","2305843009260475640230584300926534777523058430092676648102305843009268722644","2305843009260503204230584300926076511323058430092608551262305843009262345076"
"904",2.30584300927252e+75,"2305843009272515095230584300927267583123058430092792849902305843009295097550","2305843009260689568230584300926071110223058430092695137392305843009283554572","2305843009260876933230584300926281767523058430092767973652305843009279546287","2305843009261244138230584300926667294223058430092704720012305843009294406206","2305843009261394267230584300926153414723058430092627339592305843009279748448","2305843009263009155230584300926697603523058430092674939982305843009279624629","2305843009260370881230584300927664871623058430092840246072305843009299874052","2305843009260606588230584300926678495523058430092769986632305843009284085075","2305843009260695447230584300926380153623058430092641838502305843009269392289","2305843009260792468230584300926195854023058430092690676952305843009279248261"
"905",2.30584300927284e+75,"2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009262104656230584300926504952323058430092698481772305843009270102672","2305843009266392974230584300928355955723058430092923387172305843009294188357","2305843009272836693230584300929123502723058430092932882702305843009295068282","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260563356230584300926944167823058430092850786712305843009285485179","2305843009260618250230584300926089895523058430092627682912305843009265840141","2305843009260658102230584300926589931623058430092669912442305843009269850946","2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009260951646230584300926571321423058430092848669952305843009291996529"
"906",2.30584300927291e+75,"2305843009272905580230584300928963697223058430092944472732305843009300594442","2305843009260391500230584300926116969623058430092618029862305843009263899773","2305843009260633149230584300926250921323058430092663001942305843009289568675","2305843009261114951230584300926264447023058430092666537592305843009279347845","2305843009262024266230584300926442353823058430092667128172305843009268083152","2305843009263017401230584300926649631623058430092701294802305843009284875755","2305843009263495379230584300926490474323058430092675356282305843009292047497","2305843009260314920230584300926119480923058430092642156462305843009290826059","2305843009260622367230584300926244053723058430092654695362305843009294234788","2305843009260767734230584300926137522323058430092625655622305843009278905138"
"907",2.30584300927295e+75,"2305843009263446094230584300926428657623058430092646639542305843009267631571","2305843009272948179230584300927824492623058430092860073062305843009291408417","2305843009260405738230584300926427979223058430092654026102305843009279810237","2305843009261379837230584300926155865723058430092626067982305843009263196246","2305843009268585209230584300927121798223058430092933850122305843009325314758","2305843009260307017230584300926409646823058430092643115142305843009267824705","2305843009260474638230584300926100432223058430092857179292305843009295568792","2305843009260606588230584300926678495523058430092769986632305843009284085075","2305843009260727049230584300926090743423058430092624065532305843009262696590","2305843009261106168230584300926215561823058430092623157082305843009299351827"
"908",2.30584300927298e+75,"2305843009272979398230584300927319645523058430092766876252305843009277589817","2305843009264111599230584300926428316023058430092684754072305843009269634742","2305843009260589621230584300926136938123058430092654169192305843009284428432","2305843009260821448230584300926304426023058430092648422962305843009268897947","2305843009260854478230584300926305502223058430092657066132305843009270387854","2305843009261077549230584300926156261223058430092636105252305843009264793703","2305843009261291110230584300926695271123058430092678167642305843009270307558","2305843009262056097230584300926208397723058430092631626122305843009269105358","2305843009262146053230584300927689679723058430092797678892305843009284285388","2305843009262434484230584300927739431023058430092851571012305843009304644504"
