,reference_id,weapon_name,itemTypeDisplayName,itemTypeAndTierDisplayName,itemType,itemSubType,tierTypeName,equipmentSlotTypeHash,itemCategoryHashes,levels,loreHash_list
2973,3129880550,Nessus Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
2974,3129880551,Nessus Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
2975,3129880556,Nessus Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
2976,3129880557,Nessus Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
2977,3131184199,,Gauntlets,Legendary Gauntlets,20,27,Legendary,3551918588.0,"[21, 46, 20, 3109687656]",,
2978,3131975519,Power Munition Loader,Titan Mark Mod,Rare Titan Mark Mod,19,0,Rare,,"[59, 3196106184, 4104513227, 1650311619]",[1],
2979,3134591382,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
2980,3137300330,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
2981,3138059283,Mercury Scanner,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
2982,3140401233,Acceleration Mod,Hunter Cloak Mod,Rare Hunter Cloak Mod,19,0,Rare,,"[59, 3196106184, 4104513227, 1037516129]",[1],
2983,3140634552,Swordflight 4.1,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[23, 48, 20]","[33, 32, 30, 29, 21, 20, 1, 0]",
2984,3140833552,Dragonfly Strident,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
2985,3140833553,Brilliant Narcissus,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
2986,3140833554,Joyfire,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
2987,3140833555,Alta Clara,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
2988,3140833556,Winter Blade,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
2989,3140833557,Carmina Commencing,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
2990,3140833558,Breath of Stars,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
2991,3140833559,Regent Redeemer,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
2992,3141979346,D.A.R.C.I.,Sniper Rifle,Exotic Sniper Rifle,3,12,Exotic,953998645.0,"[4, 1, 10]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",3141979346.0
2993,3141979347,Borealis,Sniper Rifle,Exotic Sniper Rifle,3,12,Exotic,953998645.0,"[4, 1, 10]","[33, 32, 31, 30, 29, 27, 20, 1]",3141979347.0
2994,3142289711,Accurized Rounds,Magazine,Legendary Magazine,19,0,Legendary,,"[4184407433, 610365472, 59]",,
2995,3143442563,,,,0,0,Common,,[],,
2996,3144544718,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
2997,3145634685,Void Ordnance Mod,Warlock Bond Mod,Rare Warlock Bond Mod,19,0,Rare,,"[59, 4104513227, 3196106184, 2955376534]",[1],
2998,3146151688,Omega Mechanos Bond,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]","[1, 0]",
2999,3146241834,Anti-Extinction Vest,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 1, 0]",
3000,3147280338,Silver,Currency,Basic Currency,1,0,Basic,,"[18, 52]",,
3001,3147447938,EDZ Scanner,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
3002,3150987025,Titan Challenges,Quest,Quest,15,0,,,[53],,
3003,3151536500,SPO-28 Front,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
3004,3151536501,SPO-57 Front,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
3005,3151536503,SPO-26 Front,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
3006,3154516913,Winterhart Boots,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[21, 48, 20]","[1, 0]",
3007,3156820619,Heavy Hunter Armor,Intrinsic,Common Intrinsic,19,0,Common,,"[2237038328, 610365472, 59]",,
3008,3159474701,Aspirant Helm,Helmet,Common Helmet,2,26,Common,3448274439.0,"[21, 45, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
3009,3159615086,Glimmer,Currency,Basic Currency,1,0,Basic,,"[18, 52]","[33, 1, 0]",
3010,3161446425,Bug in the System,,,0,0,,,[],[0],
3011,3161524490,Rupture,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]",[1],
3012,3161794203,Rare Gear,,,20,0,Rare,,[3109687656],,
3013,3161816588,Slideshot,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
3014,3163241201,Primal Siege Type 1,Chest Armor,Rare Chest Armor,2,28,Rare,14239492.0,"[22, 47, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
3015,3163954768,Eater of Worlds Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
3016,3164154904,"Lost Prophecy, Verse 7",Prophecy Tablet,Legendary Prophecy Tablet,9,0,Legendary,,"[2250046497, 35, 52]",[0],
3017,3164163668,Speak with Arach Jalaal,,,0,0,,,[],[0],
3018,3164410692,,Hunter Cloak,Legendary Hunter Cloak,20,30,Legendary,1585787867.0,"[49, 20, 3109687656]",,
3019,3164948994,,Titan Mark,Legendary Titan Mark,20,30,Legendary,1585787867.0,"[49, 20, 3109687656]",,
3020,3165922834,,Material,Common Material,20,0,Common,,[3109687656],,
3021,3166039429,,,,0,0,Common,,[],,
3022,3166431581,War Simulator Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3229540061, 1742617626, 4104513227]",[0],
3023,3168101969,Bright Dust,Currency,Rare Currency,20,0,Rare,,[3109687656],,
3024,3168164098,Yellow Dawning Lanterns,Transmat Effect,Rare Transmat Effect,19,0,Rare,,"[59, 208981632, 177260082]",[1],
3025,3169402598,Tesseract Trace IV,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[21, 46, 20]","[33, 32, 30, 29, 21, 20, 1]",
3026,3169607361,Emotes,,,0,0,Common,,[],,
3027,3171649853,Go About Your Business,Weapon Ornament,Exotic Weapon Ornament,19,21,Exotic,,"[56, 52, 59, 3124752623, 610365472]","[1, 0]",
3028,3172332880,,Leg Armor,Legendary Leg Armor,20,29,Legendary,20886954.0,"[23, 48, 20, 3109687656]",,
3029,3176110528,,,,0,0,Common,,[],,
3030,3177119978,Carmina Commencing,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]",[1],
3031,3177308360,Steady Rounds,Magazine,Legendary Magazine,19,0,Legendary,,"[4184407433, 610365472, 59]",,
3032,3179514973,Eater of Worlds Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
3033,3183515879,Radiolarian Pod,,,0,0,Common,,[],,
3034,3184055520,,,,0,0,Common,,[],,
3035,3185293912,Mos Ultima II,Hand Cannon,Uncommon Hand Cannon,3,9,Uncommon,1498876634.0,"[2, 1, 6]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3036,3185293913,One Earth,Hand Cannon,Uncommon Hand Cannon,3,9,Uncommon,1498876634.0,"[2, 1, 6]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3037,3185293914,Minuet-12,Hand Cannon,Uncommon Hand Cannon,3,9,Uncommon,2465295065.0,"[3, 1, 6]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3038,3185293915,Picayune Mk. 33,Hand Cannon,Uncommon Hand Cannon,3,9,Uncommon,1498876634.0,"[2, 1, 6]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3039,3186242776,Payback,,,0,0,,,[],[0],
3040,3187140226,Deep Conversation,,,0,0,Common,,[],[0],
3041,3188460622,Null Calamity 9,Auto Rifle,Legendary Auto Rifle,3,6,Legendary,2465295065.0,"[3, 1, 5]","[33, 1]",3188460622.0
3042,3189415500,Self-Repairing Mod,Helmet Armor Mod,Legendary Helmet Armor Mod,19,0,Legendary,,"[59, 4104513227, 1362265421]","[1, 0]",
3043,3189820379,Legendary Gear,,,20,0,Legendary,,[3109687656],,
3044,3190216483,,,,0,0,Common,,[],,
3045,3191466416,Imperial Engram,Engram,Legendary Engram,8,0,Legendary,,[34],[0],
3046,3194255107,Classified,,,0,0,,,,,
3047,3195063045,Asher Mir,,,0,0,,,[],[0],
3048,3196242660,Base Frame,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
3049,3196288028,Boon of the Crucible,Consumable,Rare Consumable,9,0,Rare,,"[35, 52]",[0],
3050,3198744410,The Took Offense,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[33, 1, 0]",
3051,3199320591,"Lost Prophecy, Verse 9 Fulfilled",Prophecy Tablet,Legendary Prophecy Tablet,9,0,Legendary,,"[2250046497, 35, 52]",[0],
3052,3199368173,Huddle Up,Emote,Rare Emote,23,0,Rare,3224618069.0,[44],"[1, 0]",
3053,3200894680,Patrols,,,0,0,,,[],[0],
3054,3200894681,Patrols,,,0,0,,,[],[0],
3055,3201839676,Nessus Token,Redeemable,Uncommon Redeemable,9,0,Uncommon,,"[2088636411, 35, 52]","[1, 0]",
3056,3203735972,Omega Mechanos Vest,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[1, 0]",
3057,3203942298,Void Singe,Nightfall Modifier,Legendary Nightfall Modifier,19,0,Legendary,,"[59, 3448069192]",,
3058,3205869472,Golden Trace,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3059,3205869473,Monochromatic,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3060,3205869474,Cerulean Divide,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3061,3205869475,Nebula Rose,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3062,3205869476,Metro Shift,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3063,3205869477,Dawn and Dusk,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3064,3205869478,Arctic Pearl,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3065,3205869479,Watermelon,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3066,3205869484,Indigo Matrix,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3067,3205869485,Bumblebee,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]","[1, 0]",
3068,3210853326,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",[0],
3069,3213307840,Leopard Zero,Ship,Uncommon Ship,21,0,Uncommon,284967655.0,"[42, 52]",[0],
3070,3213307841,Minerva Zero,Ship,Uncommon Ship,21,0,Uncommon,284967655.0,"[42, 52]",[0],
3071,3213307842,Zenith SV,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
3072,3213307843,Leonid MV,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
3073,3213307844,Space-Age Lancelot,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
3074,3213307845,Eos Rapture,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
3075,3213307846,Spectral Gain,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
3076,3213307847,The Bandwagon,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",2109464173.0
3077,3213307848,High Line,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
3078,3213307849,Verona Mesh,Ship,Legendary Ship,21,0,Legendary,284967655.0,"[42, 52]","[1, 0]",
3079,3215230043,,Gauntlets,Legendary Gauntlets,20,27,Legendary,3551918588.0,"[23, 46, 20, 3109687656]",,
3080,3215392301,Xenos Vale Bond,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]","[33, 1, 0]",1382044979.0
3081,3215463713,Bright Engram,Bright Engram,Legendary Bright Engram,8,0,Legendary,,[34],[0],
3082,3216383791,Home for the Lost,Hand Cannon,Legendary Hand Cannon,3,9,Legendary,1498876634.0,"[2, 1, 6]","[33, 1]",
3083,3217779897,Kinetic Munition Loader,Titan Mark Mod,Rare Titan Mark Mod,19,0,Rare,,"[59, 3196106184, 4104513227, 1650311619]",[1],
3084,3219377422,Rare Gear,,,20,0,Rare,,[3109687656],,
3085,3222861226,Kinetic Munition Loader,Arms Armor Mod,Legendary Arms Armor Mod,19,0,Legendary,,"[59, 3872696960, 4104513227]","[1, 0]",
3086,3223280471,Swordflight 4.1,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[33, 32, 30, 29, 21, 20, 1, 0]",
3087,3225959819,Nightstalker,Hunter Subclass,Common Hunter Subclass,16,0,Common,3284755031.0,"[23, 50, 52]",[0],3225959819.0
3088,3228456715,Dawning Rewards,,,20,0,Legendary,,[3109687656],[0],
3089,3229272315,The Jade Rabbit,Scout Rifle,Exotic Scout Rifle,20,14,Exotic,1498876634.0,"[2, 1, 8, 3109687656]",,
3090,3230558873,End the Arms Dealer,Quest Step,Legendary Quest Step,12,0,Legendary,,[16],[0],
3091,3230963543,Flared Magwell,Magazine,Legendary Magazine,19,0,Legendary,,"[4184407433, 610365472, 59]",,
3092,3231728835,Imperial Engram,Engram,Legendary Engram,8,0,Legendary,,[34],,
3093,3234180887,,,,0,0,Common,,[],,
3094,3234971817,Faction Rally: Public Events,,,0,0,,,[],[0],
3095,3235661660,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
3096,3236097891,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
3097,3238421897,Vanguard Gear (Past Seasons),,,20,0,Common,,[3109687656],,
3098,3239754990,Maxim XI,Sniper Rifle,Legendary Sniper Rifle,3,12,Legendary,953998645.0,"[4, 1, 10]","[33, 1]",
3099,3240298419,MERCURY REWARDS,,,20,0,Common,,[3109687656],,
3100,3241194940,Jump Jets,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
3101,3241194941,Mecha Holster,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
3102,3241194942,Linear Actuators,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
3103,3244905727,Reputation Bundle,,,20,0,Rare,,[3109687656],[0],
3104,3245803773,Dawning Engram x 2,,,20,0,,,[3109687656],,
3105,3246523828,Hadrian-A,Grenade Launcher,Uncommon Grenade Launcher,3,23,Uncommon,953998645.0,"[4, 1, 153950757]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3106,3246523829,Resilient People,Grenade Launcher,Uncommon Grenade Launcher,3,23,Uncommon,953998645.0,"[4, 1, 153950757]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3107,3246523831,Para Torus I,Grenade Launcher,Uncommon Grenade Launcher,3,23,Uncommon,953998645.0,"[4, 1, 153950757]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3108,3248108163,Faction Rally Access,,,20,0,Common,,[3109687656],,
3109,3248215413,Welcome to the Dawning,,,0,0,,,[],[0],
3110,3249869453,Fallen Fuel Cell,,,0,0,Common,,[],,
3111,3250034553,Hammer-Forged Rifling,Barrel,Legendary Barrel,19,0,Legendary,,"[3085181971, 610365472, 59]",,
3112,3250112431,Be Thy Champion,Titan Mark,Legendary Titan Mark,2,30,Legendary,1585787867.0,"[22, 49, 20]","[33, 32, 30, 29, 21, 20, 1]",
3113,3251670288,,Material,Common Material,20,0,Common,,[3109687656],,
3114,3252697558,Truthteller,Grenade Launcher,Legendary Grenade Launcher,3,23,Legendary,953998645.0,"[4, 1, 153950757]","[33, 20, 1]",
3115,3253223475,Patrols,,,0,0,,,[],[0],
3116,3254614835,War Simulator Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3229540061, 1742617626, 4104513227]",[0],
3117,3257147585,Embrace His Name,Emblem,Rare Emblem,14,0,Rare,4274335291.0,"[19, 52]",[0],
3118,3258345482,Glimmer,Currency,Common Currency,0,0,Common,,[],"[1, 0]",
3119,3260411014,Mercury Cache Detector,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
3120,3260482534,Gleaming Boon of the Vanguard,Consumable,Legendary Consumable,9,0,Legendary,,"[35, 52]",[0],
3121,3260546749,Cosmic Wind,Gauntlets,Uncommon Gauntlets,2,27,Uncommon,3551918588.0,"[21, 46, 20]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3122,3261697759,Changing Seasons,Quest,Quest,15,0,,,[53],[0],
3123,3262209356,Restorative Warlock Armor,Intrinsic,Common Intrinsic,19,0,Common,,"[2237038328, 610365472, 59]",,
3124,3263338200,Faction Rally: Strikes,Quest,Quest,15,0,,,[53],,
3125,3271395075,Arcology Engram,Engram,Legendary Engram,0,0,Legendary,,[],[0],
3126,3272713429,Eye of Foresight,Sniper Rifle,Legendary Sniper Rifle,3,12,Legendary,953998645.0,"[4, 1, 10]","[33, 1]",
3127,3273542401,Solar Paragon Mod,Warlock Bond Mod,Rare Warlock Bond Mod,19,0,Rare,,"[59, 3196106184, 4104513227, 2955376534]",[1],
3128,3274513672,Shaders,,,0,0,Common,,[],,
3129,3276897698,Extinction Orbit Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
3130,3281314016,The Took Offense,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[33, 1, 0]",1382044979.0
3131,3282002294,Dead Orbit Loyalty,,,0,0,Legendary,,[],[0],
3132,3282287910,Masterwork Armor,,,19,0,Legendary,,"[59, 141186804]",,
3133,3285365666,Jack Queen King 3,Hand Cannon,Legendary Hand Cannon,3,9,Legendary,2465295065.0,"[3, 1, 6]","[33, 1]",3285365666.0
3134,3285365667,West of Sunfall 7,Hand Cannon,Legendary Hand Cannon,3,9,Legendary,1498876634.0,"[2, 1, 6]","[33, 1]",3285365667.0
3135,3285934677,Daring Hunter Mask,Helmet,Common Helmet,2,26,Common,3448274439.0,"[23, 45, 20]",[10],
3136,3287805174,Wild Hunt Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3137,3287805175,Dulcinea Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3138,3287805176,Dawning Bauble Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3139,3287805177,Pomegranate Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3140,3287805178,Circular Time Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3141,3287805179,Jasper Dawn Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3142,3287805180,Joyous Hunt Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3143,3287805181,Sweet Memories Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3144,3287805183,Infinite Hand Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
3145,3289940630,Repair Tool,,,0,0,Common,,[],,
3146,3291001324,,,,0,0,Common,,[],,
3147,3291075521,Terra Concord Plate,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[22, 47, 20]","[33, 32, 30, 29, 21, 20, 1]",
3148,3294084232,,,,0,0,Common,,[],,
3149,3299588760,Anti-Extinction Hood,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 1, 0]",
3150,3300497782,Strike Glimmer Scavenger,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
3151,3300816228,Auto-Loading Holster,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
3152,3301426534,Solar Paragon Mod,Helmet Armor Mod,Legendary Helmet Armor Mod,19,0,Legendary,,"[59, 1362265421, 4104513227]","[1, 0]",
3153,3301904089,Spike Grenades,Magazine,Legendary Magazine,19,0,Legendary,,"[4184407433, 610365472, 59]",,
3154,3302357737,Tattered Titan Mark,Titan Mark,Common Titan Mark,2,30,Common,1585787867.0,"[22, 49, 20]",[0],1040474575.0
3155,3302590929,Encrypted Engram,Engram,Rare Engram,8,0,Rare,,[34],,
3156,3304280092,Devastation Complex,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 32, 30, 29, 21, 20, 1]",
3157,3304510776,Radiolarian Pod,,,0,0,Common,,[],,
3158,3305171798,A Single Sweater Arm,Quest Step,Legendary Quest Step,12,0,Legendary,,[16],[0],
3159,3306267716,Winterhart Plate,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[22, 47, 20]","[1, 0]",
3160,3309556272,Winterhart Vest,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[1, 0]",
3161,3310450277,Scavenger Suit,Helmet,Uncommon Helmet,2,26,Uncommon,3448274439.0,"[23, 45, 20]","[33, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 1, 0]",
3162,3310728591,Flashpoint: EDZ,,,0,0,,,[],[0],
3163,3312073052,A Single Clap,Sniper Rifle,Legendary Sniper Rifle,3,12,Legendary,953998645.0,"[4, 1, 10]","[33, 32, 30, 29, 21, 20, 1, 0]",
3164,3312073053,Shepherd's Watch,Sniper Rifle,Legendary Sniper Rifle,3,12,Legendary,953998645.0,"[4, 1, 10]","[33, 32, 30, 29, 21, 20, 1, 0]",
3165,3312073054,Show of Force,Sniper Rifle,Legendary Sniper Rifle,3,12,Legendary,953998645.0,"[4, 1, 10]","[33, 32, 30, 29, 21, 20, 1, 0]",
3166,3312073055,Widow's Bite,Sniper Rifle,Legendary Sniper Rifle,3,12,Legendary,953998645.0,"[4, 1, 10]","[33, 32, 30, 29, 21, 20, 1, 0]",
3167,3312464851,Future War Cult Arsenal,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],,
3168,3313352164,Cosmic Wind,Helmet,Uncommon Helmet,2,26,Uncommon,3448274439.0,"[21, 45, 20]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
3169,3313665935,"Meditation: ""Combustion""",,,20,0,Legendary,,[3109687656],[0],
3170,3313736739,Binary Phoenix Cloak,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[33, 32, 30, 29, 21, 20, 1, 0]",2067816800.0
3171,3317373858,Common Gear,,,20,0,Uncommon,,[3109687656],,
3172,3319574025,Mercury Adventures Access,,,20,0,Common,,[3109687656],,
3173,3320129257,Beyond Infinity,,,0,0,,,[],[0],
3174,3320175784,Adventurous Spirit,Emblem,Rare Emblem,14,0,Rare,4274335291.0,"[19, 52]",[0],
3175,3321414317,,Warlock Bond,Legendary Warlock Bond,20,30,Legendary,1585787867.0,"[49, 20, 3109687656]",,
3176,3323147154,War Simulator Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
3177,3323316553,Sovereign Vest,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 1, 0]",
3178,3323553887,Exodus Down Greaves,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 1, 0]",
3179,3325744914,Inaugural Address,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,2465295065.0,"[3, 1, 7]","[33, 32, 31, 30, 27, 1, 0]",3325744914.0
3180,3326204863,Smooth Grip,Grip,Legendary Grip,19,0,Legendary,,"[3836367751, 610365472, 59]",,
3181,3326830047,Imperial Engram,Engram,Legendary Engram,0,0,Legendary,,[],[0],
3182,3327512302,Benevolence of the Nine,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]",[1],
3183,3328998530,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3184,3328998531,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3185,3328998536,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3186,3328998537,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3187,3328998538,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3188,3328998539,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3189,3328998540,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3190,3328998541,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3191,3328998542,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3192,3328998543,Titan Treasure Map,Treasure Map,Rare Treasure Map,9,0,Rare,,"[2253669532, 35, 52]",[0],
3193,3329220148,Spinfoil Hat,Cayde's Odds and Ends,Common Cayde's Odds and Ends,9,0,Common,,"[2150402250, 35, 52]",[0],
3194,3329842376,Memory Interdict,Grenade Launcher,Legendary Grenade Launcher,3,23,Legendary,953998645.0,"[4, 1, 153950757]","[33, 1]",
3195,3334815691,Lost Sector of Titan,Emblem,Rare Emblem,14,0,Rare,4274335291.0,"[19, 52]",,
3196,3336215727,Martyr's Make,Auto Rifle,Legendary Auto Rifle,3,6,Legendary,2465295065.0,"[3, 1, 5]","[33, 32, 30, 29, 21, 20, 1, 0]",
3197,3336275007,Meditations,Quest,Quest,15,0,,,[53],,
3198,3336441523,,Gauntlets,Legendary Gauntlets,20,27,Legendary,3551918588.0,"[46, 20, 3109687656]",,
3199,3338100547,,,,0,0,Common,,[],,
3200,3338748564,Sentinel's Shove,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
